bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,receiptId
,,1613071652038,1613071652038,,1613071652038,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602585240a720f05a8000263
,,1613058753439,1613058753439,,1613058753439,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602552c10a7214d8e9000255
5.0,All-receipts receipt bonus,1613052020000,1613052020000,1613052022000.0,1613052023000,1613052022000.0,5.0,1613052020000.0,1.0,FINISHED,2.23,60253861efa6017a44dc6b50,602538740a7214d8e9000246
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1613052050000,1613052050000,1613052050000.0,1613052055000,1613052050000.0,3500.0,1613001600000.0,5.0,FINISHED,20.0,60253891b54593795bf69242,602538920a720f05a8000216
,,1613033852987,1613033852987,,1613033852987,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024f17d0a720f05a80001ee
,,1613083361307,1613083361307,,1613083361307,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025b2e10a7214d8e90002a3
,,1613087262861,1613087262861,,1613087262861,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025c21e0a7214d8e90002ad
,,1613015555364,1613015555364,,1613015555364,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6024aa030a720f05a80001d0
,,1613067154469,1613067154469,,1613067154469,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602573920a720f05a800025d
,,1613070753910,1613070753910,,1613070753910,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602581a10a720f05a8000262
,,1613047355259,1613047355259,,1613047355259,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025263b0a720f05a80001ff
5.0,All-receipts receipt bonus,1613060265000,1613060265000,1613060271000.0,1613060271000,1613060266000.0,5.0,1612973865000.0,2.0,FINISHED,1.0,60255883efa60114d20e5d4e,602558a90a720f05a8000240
,,1613043151504,1613043151504,,1613043151504,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602515cf0a7214d8e9000231
5.0,All-receipts receipt bonus,1613052053000,1613052053000,1613052054000.0,1613052059000,1613052054000.0,5.0,1613001600000.0,2.0,FINISHED,23.0,60253891b54593795bf69242,602538960a720f05a800021b
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1613060276000,1613060276000,1613060276000.0,1613060281000,1613060276000.0,150.0,1613001600000.0,2.0,FINISHED,26.0,602558b1efa60114d20e5dc7,602558b40a7214d8e9000263
,,1613056351768,1613056351768,,1613056351768,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025495f0a720f05a8000231
,,1613102260742,1613102260742,,1613102260742,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025fcb40a7214d8e90002c3
,,1613164363241,1613164363241,,1613164363241,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026ef4b0a7214d8e9000349
5.0,All-receipts receipt bonus,1613139115000,1613139115000,1613139118000.0,1613139123000,1613139117000.0,5.0,1613052715000.0,2.0,FINISHED,11.0,54943462e4b07e684157a532,60268cab0a7214d8e9000315
,,1613137663139,1613137663139,,1613137663139,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602686ff0a7214d8e9000301
,,1613112161802,1613112161802,,1613112161802,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602623610a720f05a80002a2
,,1613134361801,1613134361801,,1613134361801,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267a190a7214d8e90002fa
,,1613167663589,1613167663589,,1613167663589,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026fc2f0a720f05a8000311
,,1613134961695,1613134961695,,1613134961695,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267c710a720f05a80002c9
,,1613090563648,1613090563648,,1613090563648,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025cf030a7214d8e90002b2
,,1613141563419,1613141563419,,1613141563419,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026963b0a7214d8e900031a
,,1613102562814,1613102562814,,1613102562814,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025fde20a720f05a8000294
,,1613093564228,1613093564228,,1613093564228,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025dabc0a720f05a8000283
,,1613118761685,1613118761685,,1613118761685,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60263d290a7214d8e90002e3
,,1613120560812,1613120560812,,1613120560812,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602644300a720f05a80002af
,,1613164664263,1613164664263,,1613164664263,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026f0780a720f05a800030c
25.0,COMPLETE_NONPARTNER_RECEIPT,1613139119000,1613139119000,1613139120000.0,1613139125000,1613139120000.0,35.0,1613052719000.0,1.0,FINISHED,1.0,60268c69efa6011bb151075f,60268caf0a720f05a80002e2
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1613139070000,1613139070000,1613139071000.0,1613139076000,1613139071000.0,100.0,1613088000000.0,3.0,FINISHED,29.0,60268c7bb545931ac63683af,60268c7e0a7214d8e9000309
,,1613132261231,1613132261231,,1613132261231,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602671e50a720f05a80002c4
,,1613116061373,1613116061373,,1613116061373,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026329d0a720f05a80002a7
,,1613122361176,1613122361176,,1613122361176,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60264b390a720f05a80002b0
,,1613127461421,1613127461421,,1613127461421,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60265f250a720f05a80002ba
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1613139065000,1613139065000,1613139065000.0,1613139071000,1613139065000.0,850.0,1613088000000.0,1.0,FINISHED,25.0,60268c78efa6011bb151077d,60268c790a7214d8e9000306
,,1613135261660,1613135261660,,1613135261660,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267d9d0a7214d8e90002fb
,,1613099262814,1613099262814,,1613099262814,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025f0fe0a720f05a800028f
,,1613129561696,1613129561696,,1613129561696,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602667590a7214d8e90002f3
,,1613153264107,1613153264107,,1613153264107,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026c3f00a7214d8e9000337
,,1613165261827,1613165261827,,1613165261827,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026f2cd0a7214d8e900034b
,,1613159562453,1613159562453,,1613159562453,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026dc8a0a7214d8e9000343
,,1613149983729,1613149983729,,1613149983729,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026b71f0a720f05a80002f0
,,1613147561017,1613147561017,,1613147561017,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026ada90a720f05a80002ed
25.0,COMPLETE_NONPARTNER_RECEIPT,1614382050000,1614382050000,,1614382050000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603983e20a7217c72c000138
,,1614364655132,1614364655132,,1614364655132,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60393fef0a7217c72c0000ec
,,1614350557551,1614350557551,,1614350557551,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603908dd0a7217c72c0000d4
,,1614372156094,1614372156094,,1614372156094,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60395d3c0a7217c72c0000f9
,,1614313403497,1614313403497,,1614313403497,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603877bb0a720fde10000074
,,1614316052637,1614316052637,,1614316052637,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603882140a7217c72c00009c
,,1614307954613,1614307954613,,1614307954613,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603862720a720fde1000006b
,,1614340354138,1614340354138,,1614340354138,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038e1020a720fde100000a4
,,1614371854171,1614371854171,,1614371854171,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60395c0e0a720fde100000d7
,,1614383555905,1614383555905,,1614383555905,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603989c30a720fde10000111
25.0,COMPLETE_NONPARTNER_RECEIPT,1614377976000,1614377976000,,1614378891000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603973f80a720fde100000e3
,,1614360455886,1614360455886,,1614360455886,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60392f870a7217c72c0000e7
,,1614349652018,1614349652018,,1614349652018,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603905540a720fde100000b3
,,1614368255062,1614368255062,,1614368255062,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60394dff0a720fde100000d1
,,1614359853063,1614359853063,,1614359853063,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60392d2d0a720fde100000c1
,,1614380852212,1614380852212,,1614380852212,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60397f340a7217c72c000133
25.0,COMPLETE_NONPARTNER_RECEIPT,1614379104000,1614379104000,,1614379117000,,25.0,1612828800000.0,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33,603978600a7217c72c00010b
,,1614325055831,1614325055831,,1614325055831,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038a5400a720fde10000088
,,1614356257288,1614356257288,,1614356257288,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60391f210a7217c72c0000de
,,1614310053755,1614310053755,,1614310053755,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60386aa50a7217c72c000091
,,1614341252026,1614341252026,,1614341252026,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038e4840a720fde100000a6
,,1614339452311,1614339452311,,1614339452311,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038dd7c0a7217c72c0000c0
25.0,COMPLETE_NONPARTNER_RECEIPT,1614378983000,1614378983000,1614378985000.0,1614378992000,1614378985000.0,25.0,1614124800000.0,1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33,603977e70a720fde100000e8
,,1614344853064,1614344853064,,1614344853064,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038f2950a7217c72c0000ca
,,1614348454716,1614348454716,,1614348454716,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603900a60a720fde100000b1
,,1614366454585,1614366454585,,1614366454585,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603946f60a720fde100000ce
,,1614365554121,1614365554121,,1614365554121,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603943720a7217c72c0000ed
,,1614352053453,1614352053453,,1614352053453,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60390eb50a720fde100000b7
,,1614370653288,1614370653288,,1614370653288,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039575d0a7217c72c0000f7
,,1614334653322,1614334653322,,1614334653322,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038cabd0a720fde1000009c
25.0,COMPLETE_NONPARTNER_RECEIPT,1614424647000,1614424647000,,1614424648000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a2a470a720fde10000197
25.0,COMPLETE_NONPARTNER_RECEIPT,1614426747000,1614426747000,,1614426748000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a327b0a7217c72c0001d1
,,1614446857226,1614446857226,,1614446857226,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a81090a720fde100001e0
25.0,COMPLETE_NONPARTNER_RECEIPT,1614435447000,1614435447000,,1614435448000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a54770a720fde100001bd
,,1614412355895,1614412355895,,1614412355895,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039fa430a720fde10000174
,,1614431855009,1614431855009,,1614431855009,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a466f0a720fde100001ae
25.0,COMPLETE_NONPARTNER_RECEIPT,1614410548000,1614410548000,,1614410548000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f3340a720fde1000016f
,,1614386855194,1614386855194,,1614386855194,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603996a70a7217c72c000145
,,1614416254020,1614416254020,,1614416254020,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a097e0a720fde10000180
25.0,COMPLETE_NONPARTNER_RECEIPT,1614397047000,1614397047000,,1614397048000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039be770a720fde10000143
,,1614432157305,1614432157305,,1614432157305,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a479d0a7217c72c0001e7
25.0,COMPLETE_NONPARTNER_RECEIPT,1614402748000,1614402748000,,1614402749000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039d4bc0a7217c72c000184
,,1614413854589,1614413854589,,1614413854589,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a001e0a7217c72c0001a0
,,1614428554453,1614428554453,,1614428554453,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a398a0a7217c72c0001da
,,1614395554868,1614395554868,,1614395554868,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039b8a20a7217c72c000164
,,1614387154480,1614387154480,,1614387154480,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603997d20a720fde10000124
,,1614419554507,1614419554507,,1614419554507,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a16620a7217c72c0001b8
,,1614450755382,1614450755382,,1614450755382,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a90430a7217c72c000226
25.0,COMPLETE_NONPARTNER_RECEIPT,1614386548000,1614386548000,,1614386549000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603995740a720fde10000120
25.0,COMPLETE_NONPARTNER_RECEIPT,1614440847000,1614440847000,,1614440848000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a698f0a720fde100001d1
,,1614463654763,1614463654763,,1614463654763,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603ac2a60a720fde10000217
25.0,COMPLETE_NONPARTNER_RECEIPT,1614448351000,1614448351000,,1614448352000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a86df0a720fde100001e3
,,1614456154525,1614456154525,,1614456154525,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603aa55a0a7217c72c000233
25.0,COMPLETE_NONPARTNER_RECEIPT,1614411747000,1614411747000,,1614411748000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f7e30a7217c72c00019a
,,1614443254465,1614443254465,,1614443254465,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a72f60a7217c72c000206
,,1614442657078,1614442657078,,1614442657078,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a70a10a720fde100001d9
25.0,COMPLETE_NONPARTNER_RECEIPT,1614457647000,1614457647000,,1614457648000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603aab2f0a7217c72c00023a
,,1614462454253,1614462454253,,1614462454253,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603abdf60a7217c72c00024d
,,1614448055915,1614448055915,,1614448055915,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a85b70a720fde100001e2
,,1614422555264,1614422555264,,1614422555264,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a221b0a7217c72c0001c1
25.0,COMPLETE_NONPARTNER_RECEIPT,1614518847000,1614518847000,,1614518848000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b9a3f0a720fde100002d3
,,1614518555358,1614518555358,,1614518555358,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b991b0a720fde100002d2
,,1614541054389,1614541054389,,1614541054389,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603bf0fe0a7217c72c00034f
,,1614511055369,1614511055369,,1614511055369,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b7bcf0a7217c72c0002ec
25.0,COMPLETE_NONPARTNER_RECEIPT,1614475648000,1614475648000,,1614475649000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603af1800a7217c72c00027b
25.0,COMPLETE_NONPARTNER_RECEIPT,1614554547000,1614554547000,,1614554548000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c25b30a720fde1000035b
,,1614485557474,1614485557474,,1614485557474,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b18350a7217c72c00029e
,,1614511654288,1614511654288,,1614511654288,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b7e260a720fde100002b8
,,1614475356150,1614475356150,,1614475356150,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603af05c0a7217c72c00027a
25.0,COMPLETE_NONPARTNER_RECEIPT,1614490650000,1614490650000,,1614490650000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b2c1a0a7217c72c0002a9
25.0,COMPLETE_NONPARTNER_RECEIPT,1614532951000,1614532951000,,1614532951000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603bd1570a7217c72c000337
25.0,COMPLETE_NONPARTNER_RECEIPT,1614532048000,1614532048000,,1614532049000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603bcdd00a7217c72c000335
25.0,COMPLETE_NONPARTNER_RECEIPT,1614482250000,1614482250000,,1614482251000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b0b4a0a720fde1000024e
,,1614477158608,1614477158608,,1614477158608,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603af7660a7217c72c000280
,,1614486156166,1614486156166,,1614486156166,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b1a8c0a720fde1000025d
25.0,COMPLETE_NONPARTNER_RECEIPT,1614535649000,1614535649000,,1614535650000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603bdbe10a7217c72c00033e
25.0,COMPLETE_NONPARTNER_RECEIPT,1614509847000,1614509847000,,1614509848000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b77170a7217c72c0002e6
25.0,COMPLETE_NONPARTNER_RECEIPT,1614499647000,1614499647000,,1614499648000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603b4f3f0a7217c72c0002c9
25.0,COMPLETE_NONPARTNER_RECEIPT,1614547650000,1614547650000,,1614547651000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c0ac20a7217c72c00035c
,,1614493656453,1614493656453,,1614493656453,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b37d80a7217c72c0002b3
,,1614541955205,1614541955205,,1614541955205,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603bf4830a720fde10000320
25.0,COMPLETE_NONPARTNER_RECEIPT,1614478350000,1614478350000,,1614478351000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603afc0e0a720fde10000243
,,1614489155950,1614489155950,,1614489155950,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b26430a720fde1000026c
25.0,COMPLETE_NONPARTNER_RECEIPT,1614471147000,1614471147000,,1614471148000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603adfeb0a7217c72c000265
,,1614470554325,1614470554325,,1614470554325,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603add9a0a7217c72c000263
,,1614523355401,1614523355401,,1614523355401,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603babdb0a720fde100002e1
,,1614497257125,1614497257125,,1614497257125,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603b45e90a7217c72c0002c2
,,1614542855488,1614542855488,,1614542855488,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603bf8070a7217c72c000354
,,1614475655090,1614475655090,,1614475655090,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603af1870a720fde1000023c
25.0,COMPLETE_NONPARTNER_RECEIPT,1614474149000,1614474149000,,1614474150000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603aeba50a7217c72c000272
25.0,COMPLETE_NONPARTNER_RECEIPT,1614592949000,1614592949000,,1614592950000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603cbbb50a720fde100003e3
,,1614589355175,1614589355175,,1614589355175,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603cadab0a720fde100003d6
,,1614580959190,1614580959190,,1614580959190,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c8cdf0a7217c72c0003bb
25.0,COMPLETE_NONPARTNER_RECEIPT,1614622950000,1614622950000,,1614622951000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603d30e60a7217c72c00043f
,,1614570758407,1614570758407,,1614570758407,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c65060a720fde10000395
25.0,COMPLETE_NONPARTNER_RECEIPT,1614634348000,1614634348000,,1614634349000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603d5d6c0a7217c72c000463
,,1614640654772,1614640654772,,1614640654772,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603d760e0a720fde1000048e
25.0,COMPLETE_NONPARTNER_RECEIPT,1614633447000,1614633447000,,1614633448000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603d59e70a7217c72c00045f
,,1614568355733,1614568355733,,1614568355733,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c5ba30a720fde1000038d
,,1614565654329,1614565654329,,1614565654329,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c51160a7217c72c00038b
25.0,COMPLETE_NONPARTNER_RECEIPT,1614626853000,1614626853000,,1614626854000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603d40250a720fde10000459
25.0,COMPLETE_NONPARTNER_RECEIPT,1614579748000,1614579748000,,1614579749000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c88240a7217c72c0003b8
25.0,COMPLETE_NONPARTNER_RECEIPT,1614592648000,1614592648000,,1614592649000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603cba880a7217c72c0003e0
,,1614599255734,1614599255734,,1614599255734,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603cd4570a7217c72c0003f5
25.0,COMPLETE_NONPARTNER_RECEIPT,1614599549000,1614599549000,,1614599550000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603cd57d0a7217c72c0003f6
,,1614607054396,1614607054396,,1614607054396,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603cf2ce0a7217c72c000413
,,1614589053696,1614589053696,,1614589053696,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603cac7d0a7217c72c0003d7
25.0,COMPLETE_NONPARTNER_RECEIPT,1614576748000,1614576748000,,1614576749000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c7c6c0a7217c72c0003b3
,,1614620854867,1614620854867,,1614620854867,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603d28b60a720fde10000445
,,1614586954244,1614586954244,,1614586954244,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603ca44a0a720fde100003d0
,,1614563854494,1614563854494,,1614563854494,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c4a0e0a720fde10000380
,,1614572255736,1614572255736,,1614572255736,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c6adf0a720fde1000039a
,,1614585454307,1614585454307,,1614585454307,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603c9e6e0a720fde100003c7
25.0,COMPLETE_NONPARTNER_RECEIPT,1614560548000,1614560548000,,1614560549000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603c3d240a720fde10000373
25.0,COMPLETE_NONPARTNER_RECEIPT,1614594748000,1614594748000,,1614594749000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603cc2bc0a720fde100003e9
25.0,COMPLETE_NONPARTNER_RECEIPT,1614594147000,1614594147000,,1614594148000,,25.0,1597622400000.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603cc0630a720fde100003e6
,,1614613361873,1614613361873,,1614613361873,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603d0b710a720fde1000042a
,,1614607657664,1614607657664,,1614607657664,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603cf5290a720fde10000413
